Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96A,,09/30/2021,8.0,1,3,1,1,LM (T),1,"[479, 267, 521, 311]",7,artifact,0.9982
96A,,09/30/2021,8.0,1,3,1,1,LM (T),2,"[44, 218, 82, 292]",2,dead,0.9699
96A,,09/30/2021,8.0,1,3,1,1,LM (T),3,"[21, 290, 84, 356]",2,dead,0.9626
96A,,09/30/2021,8.0,1,3,1,1,LM (T),4,"[299, 743, 358, 778]",2,dead,0.9458
96A,,09/30/2021,8.0,1,3,1,1,LM (T),5,"[709, 518, 760, 598]",2,dead,0.9345
96A,,09/30/2021,8.0,1,3,1,1,LM (T),6,"[43, 318, 92, 395]",2,dead,0.9167
96A,,09/30/2021,8.0,1,3,1,1,LM (T),7,"[79, 146, 146, 222]",2,dead,0.8888
96A,,09/30/2021,8.0,1,3,1,1,LM (T),8,"[12, 351, 60, 439]",2,dead,0.8696
96A,,09/30/2021,8.0,1,3,1,1,LM (T),9,"[42, 313, 80, 357]",2,dead,0.7110
96A,,09/30/2021,4.0,1,3,1,2,LM (T),1,"[53, 529, 97, 597]",2,dead,0.9919
96A,,09/30/2021,4.0,1,3,1,2,LM (T),2,"[86, 592, 115, 622]",2,dead,0.9395
96A,,09/30/2021,4.0,1,3,1,2,LM (T),3,"[614, 96, 677, 154]",2,dead,0.9308
96A,,09/30/2021,4.0,1,3,1,2,LM (T),4,"[667, 154, 710, 213]",3,moribund,0.8662
96A,,09/30/2021,4.0,1,3,1,2,LM (T),5,"[21, 281, 80, 353]",2,dead,0.8617
96A,,09/30/2021,4.0,1,3,1,2,LM (T),6,"[465, 723, 547, 774]",2,dead,0.8506
96A,,09/30/2021,2.0,1,3,1,3,LM (T),1,"[23, 332, 57, 398]",2,dead,0.9932
96A,,09/30/2021,2.0,1,3,1,3,LM (T),2,"[755, 319, 793, 445]",1,alive,0.7910
96A,,09/30/2021,1.0,1,3,1,4,LM (T),1,"[683, 572, 728, 635]",2,dead,0.9977
96A,,09/30/2021,1.0,1,3,1,4,LM (T),2,"[674, 591, 703, 634]",2,dead,0.9928
96A,,09/30/2021,1.0,1,3,1,4,LM (T),3,"[591, 521, 623, 553]",7,artifact,0.9926
96A,,09/30/2021,1.0,1,3,1,4,LM (T),4,"[313, 386, 353, 424]",7,artifact,0.9907
96A,,09/30/2021,1.0,1,3,1,4,LM (T),5,"[59, 186, 102, 233]",2,dead,0.9625
96A,,09/30/2021,1.0,1,3,1,4,LM (T),6,"[202, 42, 297, 79]",2,dead,0.9384
96A,,09/30/2021,1.0,1,3,1,4,LM (T),7,"[98, 133, 148, 200]",2,dead,0.9117
96A,,09/30/2021,1.0,1,3,1,4,LM (T),8,"[690, 533, 735, 578]",2,dead,0.8616
96A,,09/30/2021,1.0,1,3,1,4,LM (T),9,"[19, 286, 56, 372]",2,dead,0.8467
96A,,09/30/2021,1.0,1,3,1,4,LM (T),10,"[496, 289, 531, 336]",7,artifact,0.8402
96A,,09/30/2021,1.0,1,3,1,4,LM (T),11,"[41, 228, 95, 289]",2,dead,0.8341
96A,,09/30/2021,1.0,1,3,1,4,LM (T),12,"[145, 67, 263, 133]",7,artifact,0.8299
96A,,09/30/2021,1.0,1,3,1,4,LM (T),13,"[394, 679, 439, 707]",7,artifact,0.7422
96A,,09/30/2021,1.0,1,3,1,4,LM (T),14,"[132, 135, 192, 174]",2,dead,0.7281
