Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
38F,,08/18/2021,8.0,1,1,1,1,LM (T),1,"[209, 582, 308, 674]",7,artifact,0.9952
38F,,08/18/2021,8.0,1,1,1,1,LM (T),2,"[543, 209, 618, 264]",7,artifact,0.9928
38F,,08/18/2021,8.0,1,1,1,1,LM (T),3,"[12, 361, 43, 437]",2,dead,0.9687
38F,,08/18/2021,8.0,1,1,1,1,LM (T),4,"[473, 727, 530, 773]",1,alive,0.9616
38F,,08/18/2021,8.0,1,1,1,1,LM (T),5,"[630, 644, 695, 711]",1,alive,0.9310
38F,,08/18/2021,8.0,1,1,1,1,LM (T),6,"[377, 717, 455, 784]",1,alive,0.9215
38F,,08/18/2021,8.0,1,1,1,1,LM (T),7,"[18, 317, 99, 365]",3,moribund,0.9120
38F,,08/18/2021,8.0,1,1,1,1,LM (T),8,"[465, 651, 508, 685]",7,artifact,0.8886
38F,,08/18/2021,8.0,1,1,1,1,LM (T),9,"[535, 690, 621, 728]",3,moribund,0.8755
38F,,08/18/2021,8.0,1,1,1,1,LM (T),10,"[535, 713, 569, 755]",3,moribund,0.8320
38F,,08/18/2021,8.0,1,1,1,1,LM (T),11,"[41, 262, 88, 323]",1,alive,0.8196
38F,,08/18/2021,8.0,1,1,1,1,LM (T),12,"[730, 452, 777, 510]",1,alive,0.8091
38F,,08/18/2021,8.0,1,1,1,1,LM (T),13,"[711, 512, 755, 573]",3,moribund,0.7281
38F,,08/18/2021,8.0,1,1,1,1,LM (T),14,"[112, 279, 157, 313]",7,artifact,0.6650
38F,,08/18/2021,8.0,1,1,1,1,LM (T),15,"[247, 728, 319, 772]",1,alive,0.6629
38F,,08/18/2021,4.0,1,1,1,2,LM (T),1,"[626, 604, 714, 665]",1,alive,0.9881
38F,,08/18/2021,4.0,1,1,1,2,LM (T),2,"[346, 741, 445, 783]",1,alive,0.9711
38F,,08/18/2021,4.0,1,1,1,2,LM (T),3,"[209, 112, 261, 173]",7,artifact,0.9549
38F,,08/18/2021,4.0,1,1,1,2,LM (T),4,"[744, 392, 785, 488]",1,alive,0.9517
38F,,08/18/2021,4.0,1,1,1,2,LM (T),5,"[115, 612, 174, 668]",1,alive,0.9471
38F,,08/18/2021,4.0,1,1,1,2,LM (T),6,"[362, 209, 411, 251]",2,dead,0.9320
38F,,08/18/2021,4.0,1,1,1,2,LM (T),7,"[29, 291, 87, 336]",1,alive,0.8998
38F,,08/18/2021,4.0,1,1,1,2,LM (T),8,"[677, 172, 752, 269]",2,dead,0.8928
38F,,08/18/2021,4.0,1,1,1,2,LM (T),9,"[20, 322, 75, 386]",2,dead,0.8911
38F,,08/18/2021,4.0,1,1,1,2,LM (T),10,"[598, 651, 647, 704]",1,alive,0.8869
38F,,08/18/2021,4.0,1,1,1,2,LM (T),11,"[319, 56, 377, 100]",2,dead,0.8823
38F,,08/18/2021,4.0,1,1,1,2,LM (T),12,"[227, 701, 273, 754]",1,alive,0.8206
38F,,08/18/2021,4.0,1,1,1,2,LM (T),13,"[512, 723, 584, 757]",1,alive,0.7792
38F,,08/18/2021,4.0,1,1,1,2,LM (T),14,"[287, 736, 353, 772]",3,moribund,0.7384
38F,,08/18/2021,4.0,1,1,1,2,LM (T),15,"[437, 747, 468, 782]",2,dead,0.7178
38F,,08/18/2021,4.0,1,1,1,2,LM (T),16,"[725, 508, 760, 558]",1,alive,0.7064
38F,,08/18/2021,4.0,1,1,1,2,LM (T),17,"[182, 685, 245, 739]",1,alive,0.6390
38F,,08/18/2021,2.0,1,1,1,3,LM (T),1,"[391, 689, 473, 736]",1,alive,0.9974
38F,,08/18/2021,2.0,1,1,1,3,LM (T),2,"[642, 136, 713, 203]",1,alive,0.9949
38F,,08/18/2021,2.0,1,1,1,3,LM (T),3,"[33, 284, 71, 338]",3,moribund,0.9604
38F,,08/18/2021,2.0,1,1,1,3,LM (T),4,"[536, 614, 560, 636]",7,artifact,0.9587
38F,,08/18/2021,2.0,1,1,1,3,LM (T),5,"[17, 313, 52, 438]",1,alive,0.9566
